DateTime,FieldID,SoilMoisture,AirTemperature
2015-11-03 03:00:00,1,64.25929763527802,17.408524836879288
2015-11-03 04:00:00,1,75.76492590949324,16.694499668283665
2015-11-03 05:00:00,1,72.63791452993541,15.732757837332665
2015-11-03 06:00:00,1,51.85299851677596,20.90526611550667
2015-11-03 07:00:00,1,74.53119645161817,36.195258392690576
2015-11-03 08:00:00,1,16.194475143634364,23.96637793442177
2015-11-03 09:00:00,1,23.718800369340165,32.57217001817463
2015-11-03 10:00:00,1,13.165910223737665,19.374328474395867
2015-11-03 11:00:00,1,32.7731231534285,16.487622191711896
2015-11-03 12:00:00,1,37.20741027826374,27.748435135124243
2015-11-03 13:00:00,1,28.994432224172712,33.90812520852154
2015-11-03 14:00:00,1,68.01162564063506,35.66457808326153
2015-11-03 15:00:00,1,34.97273286855125,27.562705881307323
2015-11-03 16:00:00,1,29.665415678116652,21.762742532713713
2015-11-03 17:00:00,1,47.988725821077395,17.518770140457
2015-11-03 18:00:00,1,19.864695748233387,30.359925647488485
2015-11-03 19:00:00,1,66.15378865278278,21.45004679371596
2015-11-03 20:00:00,1,15.218545057583958,34.41113576230855
2015-11-03 21:00:00,1,79.08208556203621,28.917785724425624
2015-11-03 22:00:00,1,64.05713385076602,34.7542069571587
2015-11-03 23:00:00,1,23.91009770739207,28.03301923011848
2015-11-04 00:00:00,1,10.386548198652168,32.7500743422022
2015-11-04 01:00:00,1,67.0822999918384,21.76901847095527
2015-11-04 02:00:00,1,59.4800140693332,26.570352178799375
2015-11-04 03:00:00,1,61.030501762869115,15.446346576766928
2015-11-04 04:00:00,1,63.9889242680162,28.98013009644178
2015-11-04 05:00:00,1,15.183125621386324,27.276004993890425
2015-11-04 06:00:00,1,35.09260099809909,32.371493415894676
2015-11-04 07:00:00,1,18.11083416675908,31.76598720617951
2015-11-04 08:00:00,1,70.41723981129155,29.43519104220288
2015-11-04 09:00:00,1,53.63086887792905,16.303764513279948
2015-11-04 10:00:00,1,33.16286173968544,35.769223267004776
2015-11-04 11:00:00,1,14.449084520021653,15.414441390867829
2015-11-04 12:00:00,1,31.768762520096352,33.4751561897189
2015-11-04 13:00:00,1,32.76283254187229,26.024966079151806
2015-11-04 14:00:00,1,61.072432483664485,33.81385194646148
2015-11-04 15:00:00,1,54.62902299486492,25.696607095391915
2015-11-04 16:00:00,1,72.10489198034286,29.87956951665172
2015-11-04 17:00:00,1,43.055044761336454,23.355106632985915
2015-11-04 18:00:00,1,18.37159721568112,32.10461093113557
2015-11-04 19:00:00,1,59.92713510560965,20.846052027633448
2015-11-04 20:00:00,1,63.254953403182824,31.545185973128504
2015-11-04 21:00:00,1,49.28940382986474,19.447800974775944
2015-11-04 22:00:00,1,63.96770259681927,31.609856724472685
2015-11-04 23:00:00,1,44.56569174550735,21.754440020569852
2015-11-05 00:00:00,1,46.59129805673958,21.408530757120932
2015-11-05 01:00:00,1,39.927871285098476,33.66436056200796
2015-11-05 02:00:00,1,11.779338872086663,33.714930643871526
2015-11-05 03:00:00,1,17.552399889531312,30.9022544990832
2015-11-05 04:00:00,1,12.200042998071398,36.249898507421044
2015-11-05 05:00:00,1,54.54872878846463,18.59245494693655
2015-11-05 06:00:00,1,32.004918675342864,21.194390364901395
2015-11-05 07:00:00,1,45.599948381529195,21.76232399226234
2015-11-05 08:00:00,1,73.5296531748265,22.021585760223278
2015-11-05 09:00:00,1,27.450456040421248,22.544735629338984
2015-11-05 10:00:00,1,38.72680461249408,31.031211073744743
2015-11-05 11:00:00,1,62.88857969801341,21.227437296482798
2015-11-05 12:00:00,1,26.015871584413574,21.576209561561072
2015-11-05 13:00:00,1,15.38859368801551,28.11953542086688
2015-11-05 14:00:00,1,30.282601703963763,19.44725366647849
2015-11-05 15:00:00,1,21.28549010778031,23.392412650583818
2015-11-05 16:00:00,1,75.07883566398012,16.332628938170433
2015-11-05 17:00:00,1,66.56842656950919,36.90858348544916
2015-11-05 18:00:00,1,54.33826295572964,22.298076573259433
2015-11-05 19:00:00,1,71.00224131314025,34.55096907236498
2015-11-05 20:00:00,1,66.257045382938,27.18874866360996
2015-11-05 21:00:00,1,23.05990412202251,20.24887961761715
2015-11-05 22:00:00,1,72.47912989429844,19.44883420206667
2015-11-05 23:00:00,1,47.75395693409555,30.984097132309326
2015-11-06 00:00:00,1,66.52081086148438,37.19198257557376
2015-11-06 01:00:00,1,72.72639099464453,19.21060357217097
2015-11-06 02:00:00,1,32.26024324803047,17.65468798402514
2015-11-06 03:00:00,1,17.703634716937373,23.9032849444284
2015-11-06 04:00:00,1,25.95546137793592,24.057642579741344
2015-11-06 05:00:00,1,39.89754520383794,33.54381839491491
2015-11-06 06:00:00,1,67.26103361457452,25.784453773107977
2015-11-06 07:00:00,1,70.25114082794404,16.436607332103097
2015-11-06 08:00:00,1,10.486649137183349,36.17535690927709
2015-11-06 09:00:00,1,45.7523111804296,23.58332155166331
2015-11-06 10:00:00,1,39.21877022041453,30.376229801366666
2015-11-06 11:00:00,1,25.54754673295112,30.352230245768798
2015-11-06 12:00:00,1,18.390575713357798,16.2958678071703
2015-11-06 13:00:00,1,33.63306199825396,15.082907160617676
2015-11-06 14:00:00,1,76.00367927387634,17.024851651916073
2015-11-06 15:00:00,1,32.62420524145287,37.00021605819793
2015-11-06 16:00:00,1,46.315343522035626,33.26183782800309
2015-11-06 17:00:00,1,59.211327122662446,18.036282364684432
2015-11-06 18:00:00,1,35.454072166550574,29.14200689267285
2015-11-06 19:00:00,1,78.02474579046725,29.075396261713713
2015-11-06 20:00:00,1,77.37131064594779,15.012859159767267
2015-11-06 21:00:00,1,27.62476070777549,24.86847817529754
2015-11-06 22:00:00,1,44.80739541246698,31.370835823840896
2015-11-06 23:00:00,1,31.061481687173877,19.29623548369955
2015-11-07 00:00:00,1,29.938834606422734,34.57078813587817
2015-11-07 01:00:00,1,12.582086314817296,30.187012564284622
2015-11-07 02:00:00,1,52.66950337859278,15.159258832484706
2015-11-07 03:00:00,1,45.1875316260203,34.66302614256125
2015-11-07 04:00:00,1,13.603512587499255,15.446200678996856
2015-11-07 05:00:00,1,29.5052524965628,35.42236249567668
2015-11-07 06:00:00,1,73.57861201766576,22.675533724106945
2015-11-07 07:00:00,1,26.76933234668807,31.068955870105505
2015-11-07 08:00:00,1,20.142641046385616,33.11091228037003
2015-11-07 09:00:00,1,44.26169321942941,21.469182859017298
2015-11-07 10:00:00,1,78.99553178774205,23.198047168360453
2015-11-07 11:00:00,1,26.94386900580503,26.71946009641365
2015-11-07 12:00:00,1,57.0494883184115,28.401905231351893
2015-11-07 13:00:00,1,63.31337307301023,21.716963839774962
2015-11-07 14:00:00,1,26.634628079467976,37.82509348344111
2015-11-07 15:00:00,1,60.97514440283017,31.951107484112253
2015-11-07 16:00:00,1,35.74481929034772,21.305496225860665
2015-11-07 17:00:00,1,54.26140814155056,29.729940399156654
2015-11-07 18:00:00,1,54.347079753262626,25.01353762628014
2015-11-07 19:00:00,1,47.50422788523309,34.78756450553649
2015-11-07 20:00:00,1,16.32028390380858,22.565851627866863
2015-11-07 21:00:00,1,68.47117469124666,19.320641727524606
2015-11-07 22:00:00,1,32.45460454802151,16.061133952055847
2015-11-07 23:00:00,1,23.0562957279898,37.63911233295896
2015-11-08 00:00:00,1,12.854259908833473,23.262098493117392
2015-11-08 01:00:00,1,51.36250602317693,20.071924773251823
2015-11-08 02:00:00,1,57.42950532895977,26.310674888832352
2015-11-08 03:00:00,1,11.16114802494993,21.70770440703229
2015-11-08 04:00:00,1,45.84651408094967,20.356700789438975
2015-11-08 05:00:00,1,25.85470426385566,29.17684350458221
2015-11-08 06:00:00,1,55.16209532866149,16.721513370513232
2015-11-08 07:00:00,1,22.205650030349403,26.706837841562297
2015-11-08 08:00:00,1,58.36564166717262,23.91091993092779
2015-11-08 09:00:00,1,37.07147424103762,27.248173871195924
2015-11-08 10:00:00,1,75.57109921157142,22.370134332194596
2015-11-08 11:00:00,1,19.626466090219527,28.117381181270655
2015-11-08 12:00:00,1,33.8746445735181,16.88182652061544
2015-11-08 13:00:00,1,17.943146486841236,23.651655990515323
2015-11-08 14:00:00,1,74.7285532794994,20.462467989661118
2015-11-08 15:00:00,1,71.41375473666866,25.076063404868385
2015-11-08 16:00:00,1,28.055913940060893,24.161730459615207
2015-11-08 17:00:00,1,56.19888322239253,29.5172242194839
2015-11-08 18:00:00,1,67.20555401408511,29.461427747669422
2015-11-08 19:00:00,1,48.864056811962364,24.50738919085935
2015-11-08 20:00:00,1,47.07554048492045,19.17733261092055
2015-11-08 21:00:00,1,26.92966036303162,28.38401391796156
2015-11-08 22:00:00,1,16.517193746412943,37.229853509742526
2015-11-08 23:00:00,1,72.80510305673288,19.265182660929433
2015-11-09 00:00:00,1,73.02926400143313,16.58836111618615
2015-11-09 01:00:00,1,54.31710200912875,21.084907266316613
2015-11-09 02:00:00,1,33.73208537340905,24.497167698887985
2015-11-09 03:00:00,1,34.44467022288626,22.042333701862706
2015-11-09 04:00:00,1,60.816897520916754,34.19832331810151
2015-11-09 05:00:00,1,72.79771819668039,26.339636467202798
2015-11-09 06:00:00,1,72.0960496985582,20.66094127816386
2015-11-09 07:00:00,1,64.59128821003367,36.854578308608
2015-11-09 08:00:00,1,54.942215230800144,17.876444853588747
2015-11-09 09:00:00,1,15.88979754965342,17.826963163195003
2015-11-09 10:00:00,1,21.314009986622963,20.641551761820207
2015-11-09 11:00:00,1,72.89879319689555,16.76575879802476
2015-11-09 12:00:00,1,52.45003417617129,32.2880117464857
2015-11-09 13:00:00,1,10.643793613164075,22.19464918606268
2015-11-09 14:00:00,1,17.103008000622246,31.78627381384576
2015-11-09 15:00:00,1,56.445123837563905,32.54296175703209
2015-11-09 16:00:00,1,10.354310869235308,20.46292666721846
2015-11-09 17:00:00,1,21.256563599224904,26.922363690962136
2015-11-09 18:00:00,1,48.41136525566103,26.950620053086332
2015-11-09 19:00:00,1,58.43266383848853,35.04138148375257
2015-11-09 20:00:00,1,55.637288165182035,15.589509550072128
2015-11-09 21:00:00,1,25.698851662239186,22.28640790392267
2015-11-09 22:00:00,1,59.85254549432751,35.29725574798149
2015-11-09 23:00:00,1,26.607436124776005,20.44647412248289
2015-11-10 00:00:00,1,32.77797887114874,18.14823976416845
2015-11-10 01:00:00,1,62.25439835826169,28.251199183863115
2015-11-10 02:00:00,1,55.474302933305026,22.035165524413184
2015-11-10 03:00:00,1,69.44563873459245,25.74777334520536
2015-11-10 04:00:00,1,56.03290246102404,33.86029360982894
2015-11-10 05:00:00,1,49.781602233483014,26.976030426910445
2015-11-10 06:00:00,1,16.55723374796647,26.865465001188554
2015-11-10 07:00:00,1,35.74010621416035,21.398201540993995
2015-11-10 08:00:00,1,28.56416573772078,33.23590798298127
2015-11-10 09:00:00,1,27.07927503653585,32.01573635310249
2015-11-10 10:00:00,1,78.11073883267119,20.384771837147333
2015-11-10 11:00:00,1,37.51684072667323,22.36010395337918
2015-11-10 12:00:00,1,72.44325886239793,33.13844843880544
2015-11-10 13:00:00,1,54.1797038198084,23.22750944197707
2015-11-10 14:00:00,1,65.6367912479154,24.281871165541276
2015-11-10 15:00:00,1,45.184596517363445,23.381482238880004
2015-11-10 16:00:00,1,50.383271923845136,18.717548109910403
2015-11-10 17:00:00,1,44.47623856732047,22.840620306906885
2015-11-10 18:00:00,1,23.667009145863116,33.467511971387594
2015-11-10 19:00:00,1,60.57164806830537,26.294733150673054
2015-11-10 20:00:00,1,29.654065370859904,25.5390021153473
2015-11-10 21:00:00,1,11.70211765020177,18.596077054344082
2015-11-10 22:00:00,1,55.183060713501746,19.084106286202154
2015-11-10 23:00:00,1,22.39774755849343,15.98785378005274
2015-11-11 00:00:00,1,75.832100904704,15.320977225034145
2015-11-11 01:00:00,1,76.77500039018112,26.22432287567629
2015-11-11 02:00:00,1,74.0405073154314,24.412344169898194
2015-11-11 03:00:00,1,35.9111090178811,21.333684151666176
2015-11-11 04:00:00,1,11.08196315702072,37.771070428082545
2015-11-11 05:00:00,1,74.98229938114078,24.153912500053632
2015-11-11 06:00:00,1,39.972890382212,33.14347868002717
2015-11-11 07:00:00,1,77.66583733305687,19.842548646625804
2015-11-11 08:00:00,1,77.45339839624769,20.681947798001243
2015-11-11 09:00:00,1,69.71066188271521,28.073001445249098
2015-11-11 10:00:00,1,30.611422444871,15.09265020315045
2015-11-11 11:00:00,1,36.956841002134766,15.400785623904701
2015-11-11 12:00:00,1,69.57956700617999,18.271030586439146
2015-11-11 13:00:00,1,32.18454036093944,20.13178394371215
2015-11-11 14:00:00,1,21.864492268026474,27.140538863394752
2015-11-11 15:00:00,1,48.97608837208451,30.783276908770908
2015-11-11 16:00:00,1,75.53083419125467,22.17320927172459
2015-11-11 17:00:00,1,58.72208576724811,20.498631528087035
2015-11-11 18:00:00,1,49.90428190625555,33.924657105346384
2015-11-11 19:00:00,1,16.8023545639538,18.743870647655545
2015-11-11 20:00:00,1,53.05050586894188,30.60151076633124
2015-11-11 21:00:00,1,79.30376950729843,36.42060187756503
2015-11-11 22:00:00,1,19.80588106655668,20.340850935583035
2015-11-11 23:00:00,1,46.283075665461574,17.000203406871442
2015-11-12 00:00:00,1,71.41611503495687,37.53445456236824
2015-11-12 01:00:00,1,61.853803242794314,21.227797310788787
2015-11-12 02:00:00,1,58.79110186966876,21.340253808380112
2015-11-12 03:00:00,1,59.17388587909765,26.12676270077393
2015-11-12 04:00:00,1,35.16438058538286,20.314326158061363
2015-11-12 05:00:00,1,30.551429098514536,37.836064174972094
2015-11-12 06:00:00,1,66.65528088349595,15.98821537499951
2015-11-12 07:00:00,1,66.70793762754266,25.383880815443092
2015-11-12 08:00:00,1,70.69506230060726,27.611974906449007
2015-11-12 09:00:00,1,73.92683867895299,25.739869732786726
2015-11-12 10:00:00,1,45.793967920265644,26.972028375846012
2015-11-12 11:00:00,1,45.10614062810397,37.714320316992485
2015-11-12 12:00:00,1,65.88066252767426,35.16873642901285
2015-11-12 13:00:00,1,55.49747515444356,22.09420462381057
2015-11-12 14:00:00,1,59.137681408039235,27.683972131387755
2015-11-12 15:00:00,1,65.70548686052707,15.007153288162419
2015-11-12 16:00:00,1,72.30037392722964,24.42008703159553
2015-11-12 17:00:00,1,33.65966097960751,18.769107125825272
2015-11-12 18:00:00,1,36.29080668479608,31.361293587840173
2015-11-12 19:00:00,1,16.57873578886083,20.085060285573064
2015-11-12 20:00:00,1,50.47960986973218,32.22459984676699
2015-11-12 21:00:00,1,12.515959165771946,22.202676181541676
2015-11-12 22:00:00,1,42.59186126927221,36.294058290161644
2015-11-12 23:00:00,1,47.985124429530366,25.244581839130966
2015-11-13 00:00:00,1,30.057887648979907,34.30890755249853
2015-11-13 01:00:00,1,51.358328239830755,29.447818069897302
2015-11-13 02:00:00,1,12.135017495733461,37.480158942779816
2015-11-13 03:00:00,1,12.61437321244501,32.08262326637795
2015-11-13 04:00:00,1,67.58203924617608,31.73717641316187
2015-11-13 05:00:00,1,35.21334489878841,21.091917596334326
2015-11-13 06:00:00,1,18.894235885631936,26.61177427236843
2015-11-13 07:00:00,1,46.5570282038363,21.672614839769686
2015-11-13 08:00:00,1,63.89954871690276,15.443749051423286
2015-11-13 09:00:00,1,25.10747192477902,31.34346265097837
2015-11-13 10:00:00,1,53.60233330733002,20.42423949319818
2015-11-13 11:00:00,1,15.974322549563759,24.138452697884112
2015-11-13 12:00:00,1,13.61772048180254,21.546692104998925
2015-11-13 13:00:00,1,47.19482420977036,19.59162469866396
2015-11-13 14:00:00,1,47.844458512707455,16.54374446082633
2015-11-13 15:00:00,1,54.62009310487446,22.771467901739584
2015-11-13 16:00:00,1,60.82639336058631,16.880133240987657
2015-11-13 17:00:00,1,78.30964556237743,27.42734022927413
2015-11-13 18:00:00,1,46.141024381083675,15.45135438651384
2015-11-13 19:00:00,1,32.606953105887214,36.62045723178578
2015-11-13 20:00:00,1,65.66303363380925,37.22892544741156
2015-11-13 21:00:00,1,28.958257588345194,22.007038510816486
2015-11-13 22:00:00,1,40.72799944939453,20.984476738548807
2015-11-13 23:00:00,1,15.491946693958617,17.401319593141427
2015-11-14 00:00:00,1,11.774552039082026,35.81313531135538
2015-11-14 01:00:00,1,77.38538902745475,28.497870281897796
2015-11-14 02:00:00,1,68.51860843585442,29.032873228956447
2015-11-14 03:00:00,1,58.71819442655886,35.60469863984595
2015-11-14 04:00:00,1,38.62670610899889,35.94809625870177
2015-11-14 05:00:00,1,22.130602404959205,34.051858403341754
2015-11-14 06:00:00,1,20.950592986976023,32.789155905292205
2015-11-14 07:00:00,1,27.517002871521672,35.176548112899624
2015-11-14 08:00:00,1,48.445866529428436,35.14732395374402
2015-11-14 09:00:00,1,60.02171458900436,23.478831694253685
2015-11-14 10:00:00,1,56.21381637024119,37.38799805951663
2015-11-14 11:00:00,1,29.595372786216,31.310040902688954
2015-11-14 12:00:00,1,76.84056964642359,23.51481698229123
2015-11-14 13:00:00,1,61.652784168703796,25.167138897336706
2015-11-14 14:00:00,1,48.80478367579805,30.804014340473838
2015-11-14 15:00:00,1,52.820452236404655,23.305274921597622
2015-11-14 16:00:00,1,39.372004369945294,34.01082737646037
2015-11-14 17:00:00,1,27.34116926508102,18.405463287403954
2015-11-14 18:00:00,1,34.91808750558831,35.87466887035214
2015-11-14 19:00:00,1,63.04922773250584,21.927542772242006
2015-11-14 20:00:00,1,11.007544204082912,18.51239406289201
2015-11-14 21:00:00,1,18.125084835484138,34.73455847325853
2015-11-14 22:00:00,1,13.220184941522692,20.50765449552312
2015-11-14 23:00:00,1,12.851016162327909,34.39810197514083
2015-11-15 00:00:00,1,69.8822408807705,21.814081279319552
2015-11-15 01:00:00,1,59.25605015660166,36.478878616045606
2015-11-15 02:00:00,1,43.19216803611276,20.03878571543016
2015-11-15 03:00:00,1,16.848391245570102,16.60194979465603
2015-11-15 04:00:00,1,44.41311125817826,36.54021675687495
2015-11-15 05:00:00,1,43.143023954639595,18.809392071604016
2015-11-15 06:00:00,1,22.124130893701064,36.71504845961233
2015-11-15 07:00:00,1,40.369615446658116,33.95147905272174
2015-11-15 08:00:00,1,37.895331407816144,16.884283963482606
2015-11-15 09:00:00,1,53.109506863655156,25.238109575687517
2015-11-15 10:00:00,1,54.45655556073507,16.68819213710766
2015-11-15 11:00:00,1,13.171280684043117,22.585090986071663
2015-11-15 12:00:00,1,36.22288302385299,23.084570799519696
2015-11-15 13:00:00,1,53.810194099996544,28.791566597534192
2015-11-15 14:00:00,1,45.21953810060614,37.44559806039159
2015-11-15 15:00:00,1,69.95428888318256,18.90455912247386
2015-11-15 16:00:00,1,56.10855421332615,22.570472189222677
2015-11-15 17:00:00,1,21.40540989570008,28.503357366934203
2015-11-15 18:00:00,1,14.93981231803009,18.942679672350735
2015-11-15 19:00:00,1,54.96934947444209,31.34632223195054
2015-11-15 20:00:00,1,11.855791737913528,24.284173465386523
2015-11-15 21:00:00,1,51.00429068914243,36.840162799612294
2015-11-15 22:00:00,1,75.81611689974703,29.4870317399617
2015-11-15 23:00:00,1,50.28319245131153,23.350856357832185
2015-11-16 00:00:00,1,37.17189483445654,31.54788178458133
2015-11-16 01:00:00,1,55.03017529096472,34.29135529376887
2015-11-16 02:00:00,1,42.07770233440616,33.411034572678545
2015-11-16 03:00:00,1,48.193175252115445,21.043581064959728
2015-11-16 04:00:00,1,75.90253661435676,24.59061709942376
2015-11-16 05:00:00,1,37.027184646054195,25.400086203701612
2015-11-16 06:00:00,1,77.283339467674,23.932818019964635
2015-11-16 07:00:00,1,73.37454493692447,22.149862405683802
2015-11-16 08:00:00,1,23.70537943525075,32.313199383471
2015-11-16 09:00:00,1,14.855291061261582,15.281157598924755
2015-11-16 10:00:00,1,17.054460096419866,21.75151726375173
2015-11-16 11:00:00,1,11.27552779560848,18.257196910376784
2015-11-16 12:00:00,1,16.611007252914987,17.961694265698785
2015-11-16 13:00:00,1,57.81047413914498,21.37004933864201
2015-11-16 14:00:00,1,14.983205392216028,32.52952109564612
2015-11-16 15:00:00,1,32.32829412056329,37.29670298880397
2015-11-16 16:00:00,1,69.14127176786181,26.836224730445274
2015-11-16 17:00:00,1,11.629035501507811,22.79635180426911
2015-11-16 18:00:00,1,67.0127937812255,34.070920725155
2015-11-16 19:00:00,1,29.729834234137996,16.543378781169736
2015-11-16 20:00:00,1,18.271537933515937,17.14286266321765
2015-11-16 21:00:00,1,58.77160157549054,22.943425239233136
2015-11-16 22:00:00,1,54.02599927459188,25.31339548784107
2015-11-16 23:00:00,1,71.4230409468937,33.350270993471604
2015-11-17 00:00:00,1,61.454973066272004,36.28107060472316
2015-11-17 01:00:00,1,66.24366512693939,27.219360304811026
2015-11-17 02:00:00,1,29.742420079991454,26.399827400139323
2015-11-17 03:00:00,1,22.4207680645806,19.899253438817787
2015-11-17 04:00:00,1,62.54303261486008,25.377175505099615
2015-11-17 05:00:00,1,66.47843174870849,36.243817319303034
2015-11-17 06:00:00,1,79.33535994004713,24.036689334287544
2015-11-17 07:00:00,1,38.88323738379985,19.845697219422135
2015-11-17 08:00:00,1,36.04126600549482,22.757785671718292
2015-11-17 09:00:00,1,64.34890725193978,26.83567609060899
2015-11-17 10:00:00,1,33.85624781771125,28.76745570379013
2015-11-17 11:00:00,1,75.15301279224953,24.945887231723894
2015-11-17 12:00:00,1,70.08889262901083,32.446332129426956
2015-11-17 13:00:00,1,40.02958191625129,28.442427788454253
2015-11-17 14:00:00,1,62.56097474540481,30.296107082268808
2015-11-17 15:00:00,1,62.81800118592776,34.8471352660583
2015-11-17 16:00:00,1,17.21867081851528,34.91083711627101
2015-11-17 17:00:00,1,73.17870346756968,19.680691182948255
2015-11-17 18:00:00,1,45.36766607135,29.336929131150946
2015-11-17 19:00:00,1,67.85202262754191,31.482739803958182
2015-11-17 20:00:00,1,32.40347207214282,18.354617924999577
2015-11-17 21:00:00,1,72.68662599473403,34.383706252355125
2015-11-17 22:00:00,1,37.24411751139142,19.15080682626062
2015-11-17 23:00:00,1,10.758635603620885,33.38342673532171
2015-11-18 00:00:00,1,73.37673834934846,18.713712402339336
2015-11-18 01:00:00,1,16.39006737502935,32.06090634665303
2015-11-18 02:00:00,1,32.351954631329036,18.407403514393266
2015-11-18 03:00:00,1,76.50433769355635,23.71307414974478
2015-11-18 04:00:00,1,76.54250028562893,18.300871069857653
2015-11-18 05:00:00,1,50.14065216863003,21.226447215512483
2015-11-18 06:00:00,1,54.22860485188595,37.64383987913014
2015-11-18 07:00:00,1,41.39118653848239,17.476540089595826
2015-11-18 08:00:00,1,30.524754018864517,24.34869100761143
2015-11-18 09:00:00,1,33.006518175894115,30.569144840367024
2015-11-18 10:00:00,1,57.07629192539269,17.175767119137575
2015-11-18 11:00:00,1,62.6662170606376,17.507758710649266
2015-11-18 12:00:00,1,65.4105330608094,18.295046068049118
2015-11-18 13:00:00,1,65.27326999561878,29.834686694759533
2015-11-18 14:00:00,1,16.384427213408326,35.91474911352175
2015-11-18 15:00:00,1,44.609421329180705,33.997757441278985
2015-11-18 16:00:00,1,14.0291132011651,37.61027050522231
2015-11-18 17:00:00,1,48.46702176266149,28.297171345786055
2015-11-18 18:00:00,1,40.907135096136386,37.113978006218275
2015-11-18 19:00:00,1,72.13929279308098,22.013485799955397
2015-11-18 20:00:00,1,34.5640508786455,24.694605658459512
2015-11-18 21:00:00,1,18.19469114993241,24.108951463220983
2015-11-18 22:00:00,1,20.00941774369851,16.0892220464148
2015-11-18 23:00:00,1,63.305744220223055,34.08322117643284
2015-11-19 00:00:00,1,53.27526443213827,15.568518339924479
2015-11-19 01:00:00,1,17.07858732859532,31.78715377495527
2015-11-19 02:00:00,1,15.88747642804982,24.362490001071073
2015-11-19 03:00:00,1,59.0678392021384,15.14369746976891
2015-11-19 04:00:00,1,15.093410445493546,21.668778765844387
2015-11-19 05:00:00,1,67.53020415032493,22.96093700613303
2015-11-19 06:00:00,1,59.436955900954736,37.18815683438035
2015-11-19 07:00:00,1,15.694414644932984,30.20481924497149
2015-11-19 08:00:00,1,15.938639985963434,27.502146604641226
2015-11-19 09:00:00,1,79.06477049508229,17.922162976661134
2015-11-19 10:00:00,1,36.19895570292842,23.995399808794787
2015-11-19 11:00:00,1,35.944950294682364,15.822580132808465
2015-11-19 12:00:00,1,66.89596970802518,32.51876462486446
2015-11-19 13:00:00,1,76.30740041687011,18.7438641504562
2015-11-19 14:00:00,1,79.02007446760096,28.672021121767223
2015-11-19 15:00:00,1,62.736472968125916,31.08600537989533
2015-11-19 16:00:00,1,36.338170987164105,23.429709937260668
2015-11-19 17:00:00,1,15.845050168906813,29.549642498287163
